!SET_MAP	"data\mission\smaps\Intermediary.map"
!SET_MAX_PLAYER	8



!SET_CURR_PLAYER 0
!SET_RGB_COLOR 460799
!SET_HUMAN_PLAYER 0
!ENABLE_PLAYER 0
!CENTER_SCREEN 100 150

CLEAR_UP 255
!CLEAR_UP 108 85 5
!CLEAR_UP 26 135 5
!CLEAR_UP 85 71 5
!CLEAR_UP 43 9 8
!CLEAR_UP 43 16 8
!CLEAR_UP 43 23 8
CLEAR_UP 106 5 5
!SET_AI_PLAYER
!SET_AI_START_POSITION 9 65
!SET_AI_NO_BUILD
!SET_AI_CHARACTER TOWN_DEFENSE 0
!SET_AI_CHARACTER CONSTRUCTORS 0
!SET_AI_CHARACTER WORKER_FACTOR	5
!SET_AI_CHARACTER TROUP_PARAM 0 12 4
!SET_AI_CHARACTER TROUP_PARAM 1 9 3
!SET_AI_CHARACTER TROUP_PARAM 2 10 5
!SET_AI_CHARACTER TROUP_PARAM 3 12 4

SET_MAP_COLOR	167
SET_NEW_REMAP 164 165 166 167 168 169 170 171

!SET_MAP_COLOR	180

!SET_ALLIANCE 3 1

!SET_HOUSE 17 37 8   !SET_HOUSE_DAMAGE 700
!SET_HOUSE 13 43 14   !SET_HOUSE_DAMAGE 700
!SET_HOUSE 17 47 17   !SET_HOUSE_DAMAGE 700
!SET_HOUSE 23 57 9   !SET_HOUSE_DAMAGE 700
!SET_HOUSE 9 57 16   !SET_HOUSE_DAMAGE 700
!SET_HOUSE 20 49 9   !SET_HOUSE_DAMAGE 700
!SET_HOUSE 17 61 19   !SET_HOUSE_DAMAGE 700
!SET_HOUSE 17 36 28   !SET_HOUSE_DAMAGE 700
!SET_HOUSE 22 41 22   !SET_HOUSE_DAMAGE 700
!SET_HOUSE 17 25 23   !SET_HOUSE_DAMAGE 700

!SET_HOUSE 17 9 54
!SET_HOUSE 13 10 59
!SET_HOUSE 11 10 64
!SET_HOUSE 27 15 62
!SET_HOUSE 17 16 57
!SET_HOUSE 17 21 62
!SET_HOUSE 20 14 52
!SET_HOUSE 19 21 57
!SET_HOUSE 25 19 53
!SET_HOUSE 24 11 48
!SET_HOUSE 16 13 44
!SET_HOUSE 8 18 48
!SET_HOUSE 8 25 50
!SET_HOUSE 16 25 54
!SET_HOUSE 12 26 59
!SET_HOUSE 17 3 32
!SET_HOUSE 27 7 46
!SET_HOUSE 11 3 46
!SET_HOUSE 17 6 36
!SET_HOUSE 17 2 41
!SET_HOUSE 21 86 71   !SET_HOUSE_DAMAGE 200
!SET_HOUSE 21 4 61

!SET_STREET 3 33 !SET_STREET 3 34 !SET_STREET 3 35 !SET_STREET 4 35 
!SET_STREET 4 36 !SET_STREET 4 37 !SET_STREET 5 37 !SET_STREET 6 37 
!SET_STREET 4 38 !SET_STREET 3 39 !SET_STREET 4 39 !SET_STREET 3 40 
!SET_STREET 3 41 !SET_STREET 2 42 !SET_STREET 3 42 !SET_STREET 3 43 
!SET_STREET 4 43 !SET_STREET 4 44 !SET_STREET 4 45 !SET_STREET 9 45 
!SET_STREET 10 45 !SET_STREET 11 45 !SET_STREET 12 45 !SET_STREET 13 45 
!SET_STREET 14 45 !SET_STREET 4 46 !SET_STREET 9 46 !SET_STREET 14 46 
!SET_STREET 2 47 !SET_STREET 3 47 !SET_STREET 4 47 !SET_STREET 5 47 
!SET_STREET 6 47 !SET_STREET 7 47 !SET_STREET 8 47 !SET_STREET 9 47 
!SET_STREET 14 47 !SET_STREET 8 48 !SET_STREET 9 48 !SET_STREET 14 48 
!SET_STREET 15 48 !SET_STREET 9 49 !SET_STREET 10 49 !SET_STREET 11 49 
!SET_STREET 12 49 !SET_STREET 13 49 !SET_STREET 14 49 !SET_STREET 15 49 
!SET_STREET 16 49 !SET_STREET 17 49 !SET_STREET 11 50 !SET_STREET 17 50 
!SET_STREET 18 50 !SET_STREET 19 50 !SET_STREET 20 50 !SET_STREET 21 50 
!SET_STREET 11 51 !SET_STREET 17 51 !SET_STREET 21 51 !SET_STREET 22 51 
!SET_STREET 23 51 !SET_STREET 24 51 !SET_STREET 11 52 !SET_STREET 17 52 
!SET_STREET 22 52 !SET_STREET 11 53 !SET_STREET 12 53 !SET_STREET 13 53 
!SET_STREET 14 53 !SET_STREET 15 53 !SET_STREET 16 53 !SET_STREET 17 53 
!SET_STREET 22 53 !SET_STREET 11 54 !SET_STREET 12 54 !SET_STREET 17 54 
!SET_STREET 18 54 !SET_STREET 19 54 !SET_STREET 20 54 !SET_STREET 21 54 
!SET_STREET 22 54 !SET_STREET 9 55 !SET_STREET 10 55 !SET_STREET 11 55 
!SET_STREET 22 55 !SET_STREET 23 55 !SET_STREET 24 55 !SET_STREET 25 55 
!SET_STREET 26 55 !SET_STREET 10 56 !SET_STREET 11 56 !SET_STREET 23 56 
!SET_STREET 11 57 !SET_STREET 12 57 !SET_STREET 23 57 !SET_STREET 12 58 
!SET_STREET 13 58 !SET_STREET 14 58 !SET_STREET 15 58 !SET_STREET 16 58 
!SET_STREET 17 58 !SET_STREET 18 58 !SET_STREET 19 58 !SET_STREET 20 58 
!SET_STREET 21 58 !SET_STREET 22 58 !SET_STREET 23 58 !SET_STREET 12 59 
!SET_STREET 13 59 !SET_STREET 19 59 !SET_STREET 20 59 !SET_STREET 23 59 
!SET_STREET 8 60 !SET_STREET 9 60 !SET_STREET 10 60 !SET_STREET 11 60 
!SET_STREET 12 60 !SET_STREET 18 60 !SET_STREET 19 60 !SET_STREET 23 60 
!SET_STREET 24 60 !SET_STREET 25 60 !SET_STREET 26 60 !SET_STREET 2 61 
!SET_STREET 4 61 !SET_STREET 5 61 !SET_STREET 6 61 !SET_STREET 7 61 
!SET_STREET 8 61 !SET_STREET 11 61 !SET_STREET 12 61 !SET_STREET 17 61 
!SET_STREET 18 61 !SET_STREET 2 62 !SET_STREET 3 62 !SET_STREET 4 62 
!SET_STREET 5 62 !SET_STREET 6 62 !SET_STREET 12 62 !SET_STREET 17 62 
!SET_STREET 5 63 !SET_STREET 6 63 !SET_STREET 12 63 !SET_STREET 13 63 
!SET_STREET 14 63 !SET_STREET 15 63 !SET_STREET 16 63 !SET_STREET 17 63 
!SET_STREET 18 63 !SET_STREET 19 63 !SET_STREET 20 63 !SET_STREET 21 63 
!SET_STREET 6 64 !SET_STREET 7 64 !SET_STREET 11 64 !SET_STREET 12 64 
!SET_STREET 7 65 !SET_STREET 8 65 !SET_STREET 9 65 !SET_STREET 10 65 
!SET_STREET 11 65

!SET_FIELD 18 44 !SET_FIELD 19 44 !SET_FIELD 20 44 !SET_FIELD 21 44 
!SET_FIELD 18 45 !SET_FIELD 19 45 !SET_FIELD 20 45 !SET_FIELD 21 45 
!SET_FIELD 22 45 !SET_FIELD 23 45 !SET_FIELD 24 45 !SET_FIELD 25 45 
!SET_FIELD 26 45 !SET_FIELD 27 45 !SET_FIELD 20 46 !SET_FIELD 21 46 
!SET_FIELD 22 46 !SET_FIELD 23 46 !SET_FIELD 24 46 !SET_FIELD 25 46 
!SET_FIELD 26 46 !SET_FIELD 27 46 !SET_FIELD 20 47 !SET_FIELD 21 47 
!SET_FIELD 22 47 !SET_FIELD 23 47 !SET_FIELD 24 47 !SET_FIELD 25 47 
!SET_FIELD 26 47 !SET_FIELD 27 47 !SET_FIELD 21 48 !SET_FIELD 22 48 

!ADD_WARE 1 100
!ADD_WARE 2 1000
!ADD_WARE 7 1000
!ADD_WARE 10 500
!ADD_WARE 13 500
!ADD_WARE 14 20

!ADD_WEAPON 16 10
!ADD_WEAPON 18 30
!ADD_WEAPON 20 10
!ADD_WEAPON 22 10
!ADD_WEAPON 24 10
!ADD_WEAPON 26 10

!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 0
!SET_UNIT_BY_STOCK 4
!SET_UNIT_BY_STOCK 4
!SET_UNIT_BY_STOCK 5
!SET_UNIT_BY_STOCK 5
!SET_UNIT_BY_STOCK 5

!SET_GROUP 15 2 36 0 4 12
!SET_AI_DEFENSE 2 36 0 0 20 0
!SET_GROUP 17 6 40 0 5 10
!SET_AI_DEFENSE 6 40 0 2 20 0
!SET_GROUP 17 35 61 2 5 10
!SET_AI_DEFENSE 35 61 2 2 20 0
!SET_GROUP 17 35 48 2 5 10
!SET_AI_DEFENSE 35 48 2 2 20 0
!SET_GROUP 17 13 76 4 5 10
!SET_AI_DEFENSE 13 76 4 2 20 0
!SET_GROUP 17 4 76 4 5 10
!SET_AI_DEFENSE 4 76 4 2 20 0

!SET_GROUP 15 24 29 2 4 12
!SET_AI_DEFENSE 24 29 2 0 30 1
!SET_GROUP 15 24 6 2 4 12
!SET_AI_DEFENSE 24 6 2 0 30 1

!SET_GROUP 19 34 31 2 3 9
!SET_AI_DEFENSE 34 31 2 1 20 1
!SET_GROUP 19 34 2 2 3 9
!SET_AI_DEFENSE 34 2 2 1 20 1
!SET_GROUP 19 32 16 2 3 9
!SET_AI_DEFENSE 32 16 2 1 20 1

!SET_GROUP 21 20 14 2 4 12
!SET_AI_DEFENSE 20 14 2 3 30 1
!SET_GROUP 21 20 21 2 4 12
!SET_AI_DEFENSE 20 21 2 3 30 1

!SET_GROUP 17 29 26 2 5 10
!SET_AI_DEFENSE 29 26 2 2 20 1
!SET_GROUP 17 24 17 2 5 10
!SET_AI_DEFENSE 24 17 2 2 20 1 
!SET_GROUP 17 29 8 2 5 10
!SET_AI_DEFENSE 29 8 2 2 20 1

!SET_AI_ATTACK TYPE 1
!SET_AI_ATTACK TOTAL_AMOUNT 12
!SET_AI_ATTACK TROUP_AMOUNT 0 1
!SET_AI_ATTACK TROUP_AMOUNT 1 0
!SET_AI_ATTACK TROUP_AMOUNT 2 0
!SET_AI_ATTACK TROUP_AMOUNT 3 0
!SET_AI_ATTACK COUNTER 100
!SET_AI_ATTACK TARGET 3
!SET_AI_ATTACK POSITION 54 27
!COPY_AI_ATTACK 0

!SET_AI_ATTACK TYPE 1
!SET_AI_ATTACK TOTAL_AMOUNT 12
!SET_AI_ATTACK TROUP_AMOUNT 0 1
!SET_AI_ATTACK TROUP_AMOUNT 1 0
!SET_AI_ATTACK TROUP_AMOUNT 2 0
!SET_AI_ATTACK TROUP_AMOUNT 3 0
!SET_AI_ATTACK COUNTER 100
!SET_AI_ATTACK TARGET 3
!SET_AI_ATTACK POSITION 54 7
!COPY_AI_ATTACK 1

!SET_AI_ATTACK TYPE 1
!SET_AI_ATTACK TOTAL_AMOUNT 9
!SET_AI_ATTACK TROUP_AMOUNT 0 0
!SET_AI_ATTACK TROUP_AMOUNT 1 1
!SET_AI_ATTACK TROUP_AMOUNT 2 0
!SET_AI_ATTACK TROUP_AMOUNT 3 0
!SET_AI_ATTACK COUNTER 100
!SET_AI_ATTACK TARGET 3
!SET_AI_ATTACK POSITION 54 28
!COPY_AI_ATTACK 2

!SET_AI_ATTACK TYPE 1
!SET_AI_ATTACK TOTAL_AMOUNT 9
!SET_AI_ATTACK TROUP_AMOUNT 0 0
!SET_AI_ATTACK TROUP_AMOUNT 1 1
!SET_AI_ATTACK TROUP_AMOUNT 2 0
!SET_AI_ATTACK TROUP_AMOUNT 3 0
!SET_AI_ATTACK COUNTER 100
!SET_AI_ATTACK TARGET 3
!SET_AI_ATTACK POSITION 54 17
!COPY_AI_ATTACK 3

!SET_AI_ATTACK TYPE 1
!SET_AI_ATTACK TOTAL_AMOUNT 9
!SET_AI_ATTACK TROUP_AMOUNT 0 0
!SET_AI_ATTACK TROUP_AMOUNT 1 1
!SET_AI_ATTACK TROUP_AMOUNT 2 0
!SET_AI_ATTACK TROUP_AMOUNT 3 0
!SET_AI_ATTACK COUNTER 100
!SET_AI_ATTACK TARGET 3
!SET_AI_ATTACK POSITION 54 2
!COPY_AI_ATTACK 4

!SET_AI_ATTACK TYPE 1
!SET_AI_ATTACK TOTAL_AMOUNT 12
!SET_AI_ATTACK TROUP_AMOUNT 0 0
!SET_AI_ATTACK TROUP_AMOUNT 1 0
!SET_AI_ATTACK TROUP_AMOUNT 2 0
!SET_AI_ATTACK TROUP_AMOUNT 3 1
!SET_AI_ATTACK COUNTER 100
!SET_AI_ATTACK TARGET 3
!SET_AI_ATTACK POSITION 54 13
!COPY_AI_ATTACK 5

!SET_AI_ATTACK TYPE 1
!SET_AI_ATTACK TOTAL_AMOUNT 12
!SET_AI_ATTACK TROUP_AMOUNT 0 0
!SET_AI_ATTACK TROUP_AMOUNT 1 0
!SET_AI_ATTACK TROUP_AMOUNT 2 0
!SET_AI_ATTACK TROUP_AMOUNT 3 1
!SET_AI_ATTACK COUNTER 100
!SET_AI_ATTACK TARGET 3
!SET_AI_ATTACK POSITION 54 22
!COPY_AI_ATTACK 6

!SET_AI_ATTACK TYPE 2
!SET_AI_ATTACK TOTAL_AMOUNT 70
!SET_AI_ATTACK TAKEALL
!SET_AI_ATTACK TARGET 2
!COPY_AI_ATTACK 7